fixture_id,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
1491990,Argentine_league_1,2026,2026-03-23,Estudiantes L.P.,Central Cordoba de Santiago,5,0,0,0,H
1491992,Argentine_league_1,2026,2026-03-24,Huracan,Barracas Central,0,0,0,0,D
1491989,Argentine_league_1,2026,2026-03-25,Deportivo Riestra,San Lorenzo,1,1,1,0,D
1491893,Argentine_league_1,2026,2026-03-27,Argentinos JRS,Lanus,2,1,0,0,H
1491908,Argentine_league_1,2026,2026-03-31,Aldosivi,Argentinos JRS,0,2,0,2,A
1492006,Argentine_league_1,2026,2026-04-01,Lanus,Platense,0,0,0,0,D
1492000,Argentine_league_1,2026,2026-04-02,Barracas Central,Sarmiento Junin,1,2,0,2,A
1492011,Argentine_league_1,2026,2026-04-02,Tigre,Independ. Rivadavia,0,2,0,1,A
1492010,Argentine_league_1,2026,2026-04-02,Talleres Cordoba,Boca Juniors,0,1,0,0,A
1492003,Argentine_league_1,2026,2026-04-03,Gimnasia M.,Velez Sarsfield,3,2,1,2,H
1492012,Argentine_league_1,2026,2026-04-03,Union Santa Fe,Deportivo Riestra,2,0,1,0,H
1492009,Argentine_league_1,2026,2026-04-03,San Lorenzo,Estudiantes L.P.,1,0,1,0,H
1491998,Argentine_league_1,2026,2026-04-04,Aldosivi,Estudiantes de Rio Cuarto,0,0,0,0,D
1492004,Argentine_league_1,2026,2026-04-04,Independiente,Racing Club,1,0,0,0,H
1492008,Argentine_league_1,2026,2026-04-05,Rosario Central,Atletico Tucuman,2,1,1,1,H
1492002,Argentine_league_1,2026,2026-04-05,Gimnasia L.P.,Huracan,0,3,0,1,A
1492007,Argentine_league_1,2026,2026-04-05,River Plate,Belgrano Cordoba,3,0,1,0,H
1492001,Argentine_league_1,2026,2026-04-05,Central Cordoba de Santiago,Newells Old Boys,1,3,0,2,A
1491999,Argentine_league_1,2026,2026-04-06,Argentinos JRS,Banfield,3,2,2,1,H
1492005,Argentine_league_1,2026,2026-04-07,Instituto Cordoba,Defensa Y Justicia,2,0,1,0,H
1492014,Argentine_league_1,2026,2026-04-11,Belgrano Cordoba,Aldosivi,1,0,1,0,H
1492017,Argentine_league_1,2026,2026-04-11,Deportivo Riestra,Instituto Cordoba,0,1,0,0,A
1492021,Argentine_league_1,2026,2026-04-11,Independ. Rivadavia,Argentinos JRS,3,1,2,1,H
1492018,Argentine_league_1,2026,2026-04-11,Estudiantes L.P.,Union Santa Fe,2,1,0,1,H
1492015,Argentine_league_1,2026,2026-04-11,Boca Juniors,Independiente,1,1,1,1,D
1492019,Argentine_league_1,2026,2026-04-12,Estudiantes de Rio Cuarto,Barracas Central,1,2,1,2,A
1492023,Argentine_league_1,2026,2026-04-12,Newells Old Boys,San Lorenzo,0,0,0,0,D
1492024,Argentine_league_1,2026,2026-04-12,Platense,Gimnasia M.,1,1,1,0,D
1492020,Argentine_league_1,2026,2026-04-12,Huracan,Rosario Central,3,1,1,1,H
1492013,Argentine_league_1,2026,2026-04-12,Atletico Tucuman,Tigre,0,0,0,0,D
1492025,Argentine_league_1,2026,2026-04-12,Racing Club,River Plate,0,2,0,1,A
1492016,Argentine_league_1,2026,2026-04-13,Defensa Y Justicia,Talleres Cordoba,1,2,0,1,A
1492026,Argentine_league_1,2026,2026-04-13,Sarmiento Junin,Gimnasia L.P.,1,2,0,1,A
1492022,Argentine_league_1,2026,2026-04-13,Lanus,Banfield,1,0,0,0,H
1492027,Argentine_league_1,2026,2026-04-14,Velez Sarsfield,Central Cordoba de Santiago,1,0,1,0,H
1492042,Argentine_league_1,2026,2026-04-17,Union Santa Fe,Newells Old Boys,2,3,1,2,A
1492033,Argentine_league_1,2026,2026-04-18,Gimnasia L.P.,Estudiantes de Rio Cuarto,1,0,1,0,H
1492036,Argentine_league_1,2026,2026-04-18,Instituto Cordoba,Estudiantes L.P.,0,1,0,0,A
1492035,Argentine_league_1,2026,2026-04-18,Independiente,Defensa Y Justicia,3,1,2,1,H
1492029,Argentine_league_1,2026,2026-04-19,Argentinos JRS,Atletico Tucuman,1,0,0,0,H
1492028,Argentine_league_1,2026,2026-04-19,Aldosivi,Racing Club,1,1,1,0,D
1492037,Argentine_league_1,2026,2026-04-19,River Plate,Boca Juniors,0,1,0,1,A
1492038,Argentine_league_1,2026,2026-04-19,Rosario Central,Sarmiento Junin,2,1,1,0,H
1492040,Argentine_league_1,2026,2026-04-20,Talleres Cordoba,Deportivo Riestra,2,0,2,0,H
1492031,Argentine_league_1,2026,2026-04-20,Barracas Central,Belgrano Cordoba,0,0,0,0,D
1492030,Argentine_league_1,2026,2026-04-20,Banfield,Independ. Rivadavia,0,0,0,0,D
1492032,Argentine_league_1,2026,2026-04-20,Central Cordoba de Santiago,Platense,4,3,2,1,H
