fixture_id,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
1567311,World Cup,2026,2026-07-02,Spain,Austria,3,0,1,0,H
1567309,World Cup,2026,2026-07-02,Portugal,Croatia,2,1,0,0,H
1567312,World Cup,2026,2026-07-03,Switzerland,Algeria,2,0,1,0,H
1567310,World Cup,2026,2026-07-04,Colombia,Ghana,1,0,1,0,H
1567824,World Cup,2026,2026-07-04,Canada,Morocco,0,3,0,0,A
1569870,World Cup,2026,2026-07-04,Paraguay,France,0,1,0,0,A
1568100,World Cup,2026,2026-07-05,Brazil,Norway,1,2,0,0,A
1570714,World Cup,2026,2026-07-06,Mexico,England,2,3,1,2,A
1576756,World Cup,2026,2026-07-06,Portugal,Spain,0,1,0,0,A
1570715,World Cup,2026,2026-07-07,USA,Belgium,1,4,1,2,A
1576804,World Cup,2026,2026-07-07,Argentina,Egypt,3,2,0,1,H
1578539,World Cup,2026,2026-07-09,France,Morocco,2,0,0,0,H
1581821,World Cup,2026,2026-07-10,Spain,Belgium,2,1,1,1,H
1585131,World Cup,2026,2026-07-14,France,Spain,0,2,0,1,A
1586077,World Cup,2026,2026-07-15,England,Argentina,1,2,0,0,A
1591865,World Cup,2026,2026-07-18,France,England,4,6,0,4,A
